	headline	url	date
159	"
Ασφαλής η χορήγηση τριών δόσεων εμβολίου σε παιδιά από 6 μηνών ως 5 ετών, λένε Pfizer - BioNTech
"	https://www.protothema.gr/koronoios-live/article/1246333/koronoios-pfizer-asfalis-i-horigisi-trion-doseon-emvoliou-se-paidia-apo-6-minon-os-5-eton/	2022-05-23T14:02:00+03:00
160	"
Εγκρίθηκε η ενισχυτική δόση για το εμβόλιο της AstraZeneca για τον κορωνοϊό από τον ΕΜΑ
"	https://www.protothema.gr/koronoios-live/article/1246234/koronoios-egrithike-i-enishutiki-dosi-gia-to-emvolio-tis-astrazeneca-apo-ton-ema/	2022-05-23T10:47:17+03:00
161	"
Μειώνονται τα κρούσματα «πυρετού» στη Βόρεια Κορέα, κάτω από 200.000 για 2η ημέρα
"	https://www.protothema.gr/koronoios-live/article/1246134/voreia-korea-meionodai-ta-krousmata-puretou-kato-apo-200000-gia-2i-imera/	2022-05-23T04:20:57+03:00
162	"
Ήπια αποκλιμάκωση στο ιικό φορτίο των λυμάτων της Θεσσαλονίκης
"	https://www.protothema.gr/koronoios-live/article/1246024/lumata-ipia-apoklimakosi-sto-iiko-fortio-tis-thessalonikis/	2022-05-22T12:56:00+03:00
163	"
Έπεσαν από τις 200.000 τα κρούσματα Covid στη Βόρεια Κορέα για πρώτη φορά μετά από 10 μέρες
"	https://www.protothema.gr/koronoios-live/article/1245960/koronoios-voreia-korea-epesan-apo-tis-200000-ta-krousmata-gia-proti-fora-meta-apo-10-meres/	2022-05-22T08:46:00+03:00
164	"
3.424 νέα κρούσματα κορωνοϊού, 21 νέοι θάνατοι και 156 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1245886/koronoios-3424-nea-krousmata-21-neoi-thanatoi-kai-156-diasolinomenoi/	2022-05-21T15:39:00+03:00
165	"
Εξαδάκτυλος: «Ο κορωνοϊός δεν παίρνει άδειες» 
"	https://www.protothema.gr/koronoios-live/article/1245777/exadaktulos-o-koronoios-den-pairnei-adeies/	2022-05-21T08:38:00+03:00
166	"
Ο Κιμ Γιονγκ Ουν αντιμετωπίζει τον κορωνοϊό στη Βόρεια Κορέα με τσάι και… αλατόνερο
"	https://www.protothema.gr/koronoios-live/article/1245663/i-voreia-korea-adimetopizei-ton-koronoio-me-tsai-kai-alatonero/	2022-05-20T19:19:49+03:00
167	"
Κορωνοϊός: 3.708 νέα κρούσματα, 16 θάνατοι - Στους 159 οι διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1245592/koronoios-3708-nea-krousmata-16-thanatoi-stous-159-oi-diasolinomenoi/	2022-05-20T15:34:00+03:00
168	"
Εντοπίστηκαν τα πρώτα κρούσματα κορωνοϊού στη Σανγκάη μετά από πέντε μέρες «μηδενικής Covid»
"	https://www.protothema.gr/koronoios-live/article/1245513/koronoios-sangai-edopistikan-ta-prota-krousmata-meta-apo-pede-meres-midenikis-covid/	2022-05-20T12:23:00+03:00
169	"
Άδεια χρήσης έκτακτης ανάγκης από τον ΠΟΥ στο κινεζικό εμβόλιο Convidecia
"	https://www.protothema.gr/koronoios-live/article/1245346/adeia-hrisis-ektaktis-anagis-apo-ton-pou-sto-kineziko-emvolio-convidecia/	2022-05-19T23:27:00+03:00
170	"
CDC: Πολύ λίγα τα περιστατικά μυοκαρδίτιδας σε αγόρια 5-11 ετών μετά τον εμβολιασμό για κορωνοϊό
"	https://www.protothema.gr/koronoios-live/article/1245280/emvolio-gia-ton-koronoio-cdc-polu-liga-ta-peristatika-muokarditidas-se-agoria-5-11-eton/	2022-05-19T19:45:00+03:00
171	"
Κρούσμα νέας υποπαραλλαγής της «Omicron» επιβεβαιώθηκε στην Ελλάδα
"	https://www.protothema.gr/koronoios-live/article/1245222/koronoios-krousma-neas-upoparallagis-tis-omicron-epivevaiothike-stin-ellada/	2022-05-19T17:24:00+03:00
172	"
Στα 3.928 τα νέα κρούσματα κορωνοϊού, 160 διασωληνωμένοι και 23 θάνατοι
"	https://www.protothema.gr/koronoios-live/article/1245176/koronoios-3928-nea-krousmata-160-diasolinomenoi-kai-23-thanatoi/	2022-05-19T15:36:00+03:00
173	"
Συμβουλευτική επιτροπή των CDC εξετάζει τη χορήγηση ενισχυτικής δόσης στα παιδιά 5-11 ετών
"	https://www.protothema.gr/koronoios-live/article/1245133/koronoios-ipa-sumvouleutiki-epitropi-ton-cdc-exetazei-ti-horigisi-enishutikis-dosis-sta-paidia-5-11-eton/	2022-05-19T13:53:00+03:00
174	"
Τα εμβόλια μειώνουν την πιθανότητα μακράς Covid-19 ακόμη κι αν γίνουν μετά τη λοίμωξη
"	https://www.protothema.gr/koronoios-live/article/1244974/ereuna-ta-emvolia-meionoun-tin-pithanotita-makras-covid-19-akomi-ki-an-ginoun-meta-ti-loimoxi/	2022-05-19T08:44:00+03:00
175	"
Ο Τζο Μπάιντεν δεν θεωρείται ""στενή επαφή"" της κόρης του Άσλεϊ που βρέθηκε θετική στην Covid-19
"	https://www.protothema.gr/koronoios-live/article/1244925/leukos-oikos-o-tzo-baiden-den-theoreitai-steni-epafi-tis-koris-tou-aslei-pou-vrethike-thetiki-stin-covid-19/	2022-05-19T00:33:00+03:00
176	"
Μπροστά σε ένα νέο κύμα Covid-19 στην αμερικανική ήπειρο – Αυξάνονται ξανά τα κρούσματα
"	https://www.protothema.gr/koronoios-live/article/1244867/auxanodai-xana-ta-krousmata-tou-koronoiou-stin-amerikaniki-ipeiro/	2022-05-18T20:05:00+03:00
177	"
Καταργείται η μάσκα στα καταστήματα - Παραμένει σε νοσοκομεία, γηροκομεία και μέσα μαζικής μεταφοράς
"	https://www.protothema.gr/koronoios-live/article/1244777/koronoios-katargeitai-i-maska-sta-katastimata-paramenei-se-nosokomeia-girokomeia-kai-mesa-mazikis-metaforas/	2022-05-18T16:58:00+03:00
178	"
Υποχρεωτική η μάσκα μόνο σε νοσοκομεία, γηροκομεία και μέσα μεταφοράς - Καταργείται στα καταστήματα
"	https://www.protothema.gr/koronoios-live/article/1244778/koronoios-upohreotiki-i-maska-mono-se-nosokomeia-girokomeia-kai-mesa-metaforas-katargeitai-sta-katastimata/	2022-05-18T16:24:00+03:00
179	"
Στα 4.626 τα κρούσματα κορωνοϊού το τελευταίο 24ωρο - 19 θάνατοι και 161 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1244749/koronoios-4626-krousmata-19-thanatoi-kai-161-diasolinomenoi/	2022-05-18T15:38:00+03:00
180	"
Η Κίνα «χαλαρώνει» ορισμένους κανόνες για τα τεστ Covid-19 στους διεθνείς ταξιδιώτες από τις ΗΠΑ
"	https://www.protothema.gr/koronoios-live/article/1244745/koronoios-kina-halaronoun-orismenoi-kanones-gia-ta-test-stous-taxidiotes-apo-tis-ipa/	2022-05-18T15:25:00+03:00
181	"
Στις 5 οι ανακοινώσεις Πλεύρη για τις αλλαγές στη χρήση μάσκας από 1η Ιουνίου
"	https://www.protothema.gr/koronoios-live/article/1244740/koronoios-pleuris-stis-5-oi-anakoinoseis-gia-ti-hrisi-maskas/	2022-05-18T15:17:00+03:00
182	"
Η Βόρεια Κορέα αντιμετωπίζει προβλήματα για τη μεταφορά και τη φύλαξη εμβολίων κατά του κορωνοϊού
"	https://www.protothema.gr/koronoios-live/article/1244696/i-voreia-korea-adimetopizei-provlimata-gia-ti-metafora-kai-ti-fulaxi-emvolion-kata-tou-koronoiou/	2022-05-18T13:41:53+03:00
183	"
Αποφασίζουν σήμερα οι ειδικοί για τις μάσκες - Τι θα ισχύσει για μέσα μεταφοράς, σχολεία, καταστήματα
"	https://www.protothema.gr/koronoios-live/article/1244513/maska-apofasizoun-simera-oi-eidikoi-ti-tha-ishusei-gia-mesa-metaforas-sholeia-katastimata/	2022-05-18T06:45:00+03:00
184	"
Ο Κιμ Γιονγκ Ουν κατηγορεί για «ανωριμότητα και αδράνεια» αξιωματούχους εν μέσω του ξεσπάσματος της πανδημίας στη Βόρεια Κορέα
"	https://www.protothema.gr/koronoios-live/article/1244510/voreia-korea-o-kim-giong-oun-katigorei-gia-anorimotita-kai-adraneia-axiomatouhous-en-meso-tou-xespasmatos-tis-pandimias/	2022-05-18T06:01:00+03:00
185	"
Εθνική Επιτροπή Εμβολιασμών: Τρίτη δόση για τους εφήβους 12-17 ετών που ταξιδεύουν στο εξωτερικό
"	https://www.protothema.gr/koronoios-live/article/1244385/ethniki-epitropi-emvoliasmon-triti-dosi-gia-tous-efivous-12-17-eton-pou-taxideuoun-sto-exoteriko/	2022-05-17T18:26:00+03:00
186	"
Στα 6.252 τα κρούσματα κορωνοϊού - 21 θάνατοι και 167 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1244314/koronoios-6252-krousmata-21-thanatoi-kai-167-diasolinomenoi/	2022-05-17T15:46:00+03:00
187	"
Πλεύρης: Η μάσκα θα παραμείνει σε κάποιους εσωτερικούς χώρους - Αύριο οι αποφάσεις
"	https://www.protothema.gr/koronoios-live/article/1244220/koronoios-pleuris-i-maska-tha-parameinei-se-kapoious-esoterikous-horous-aurio-oi-apofaseis/	2022-05-17T12:13:00+03:00
188	"
 «Μηδενική covid» στην κοινότητα στη Σανγκάη, όμως το lockdown παραμένει σε αρκετές περιοχές
"	https://www.protothema.gr/koronoios-live/article/1244182/koronoios-mideniki-covid-stin-koinotita-sti-sangai-omos-to-lockdown-paramenei-se-arketes-periohes/	2022-05-17T11:01:00+03:00
189	"
Οι επαναλοιμώξεις από τον κορωνοϊό μέσα σε μερικούς μόνο μήνες τείνουν να γίνουν ρουτίνα
"	https://www.protothema.gr/koronoios-live/article/1244109/koronoios-oi-epanaloimoxeis-mesa-se-merikous-mines-teinoun-na-ginoun-routina-sumfona-me-epistimones/	2022-05-17T08:56:00+03:00
190	"
Άλλοι έξι θάνατοι «από πυρετό» στη Βόρεια Κορέα - Σχεδόν 270.000 κρούσματα
"	https://www.protothema.gr/koronoios-live/article/1244069/voreia-korea-alloi-exi-thanatoi-apo-pureto-kai-shedon-270000-krousmata/	2022-05-17T02:07:35+03:00
191	"
Τέταρτη δόση του εμβολίου για τους ηλικιωμένους αρχίζει να χορηγεί και η Πορτογαλία  
"	https://www.protothema.gr/koronoios-live/article/1243946/portogalia-tetarti-dosi-tou-emvoliou-gia-tous-ano-ton-80-eton/	2022-05-16T18:08:00+03:00
192	"
Στα 3.066 τα νέα κρούσματα, 24 θάνατοι και 171 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1243881/koronoios-3066-krousmata-24-thanatoi-kai-171-diasolinomenoi/	2022-05-16T15:38:00+03:00
193	"
Η Σανγκάη επιδιώκει το τέλος του lockdown από την 1η Ιουνίου
"	https://www.protothema.gr/koronoios-live/article/1243817/kina-i-sangai-epidiokei-to-telos-tou-lockdown-apo-tin-1i-iouniou/	2022-05-16T13:31:12+03:00
194	"
Νέο τεστ ανιχνεύει τα αντισώματα κορωνοϊού στα ούρα και όχι στο αίμα
"	https://www.protothema.gr/koronoios-live/article/1243694/koronoios-neo-test-anihneuei-ta-adisomata-sta-oura-kai-ohi-sto-aima/	2022-05-16T09:49:00+03:00
195	"
Αυξάνονται οι νεκροί από κορωνοϊό στη Βόρεια Κορέα - «Με έλεγχο πυρετού υπολογίζουν τα κρούσματα»
"	https://www.protothema.gr/koronoios-live/article/1243595/voreia-korea-auxanodai-oi-nekroi-apo-koronoio-me-elegho-puretou-upologizoun-ta-krousmata/	2022-05-15T21:41:02+03:00
196	"
Ασφαλής η μεταμόσχευση νεφρών από ασθενείς με Covid-19 δείχνει νέα αμερικανική μελέτη
"	https://www.protothema.gr/koronoios-live/article/1243451/amerikaniki-meleti-koronoios-asfalis-i-metamosheusi-nefron-apo-dotes-pou-ehoun-nosisei/	2022-05-15T10:16:00+03:00
197	"
Βγαίνει από την «καραντίνα» η Σαγκάη, αίρουν σταδιακά τα μέτρα για τον κορωνοϊό
"	https://www.protothema.gr/koronoios-live/article/1243412/koronoios-sagai-airoun-stadiaka-ta-perioristika-metra/	2022-05-15T08:34:48+03:00
198	"
Ενότητα στη Βόρεια Κορέα ζητά ο Κιμ Γιονγκ Ουν ενώ τα κρούσματα αυξάνονται
"	https://www.protothema.gr/koronoios-live/article/1243382/voreia-korea-o-kim-giong-oun-zita-enotita-eno-ta-krousmata-koronoiou-auxanodai/	2022-05-14T21:39:00+03:00
199	"
Στα 4.324 τα νέα κρούσματα κορωνοϊού σήμερα, 15 θάνατοι, 173 διασωληνωμένοι  
"	https://www.protothema.gr/koronoios-live/article/1243306/koronoios-4324-nea-krousmata-simera-15-thanatoi-stous-173-oi-diasolinomenoi/	2022-05-14T15:39:00+03:00
200	"
Σε «πορτοκαλί» επίπεδα το ιικό φορτίο του κορωνοϊού στα λύματα της Θεσσαλονίκης
"	https://www.protothema.gr/koronoios-live/article/1243282/koronoios-thessaloniki-se-portokali-epipeda-to-iiko-fortio-ton-lumaton/	2022-05-14T13:37:00+03:00
201	"
Κορωνοϊός: 4.388 κρούσματα, 29 νεκροί και 178 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1242990/koronoios-4388-krousmata-29-nekroi-kai-178-diasolinomenoi/	2022-05-13T15:34:00+03:00
202	"
 Η Ελβετία ενέκρινε το εμβόλιο της Moderna για παιδιά ηλικίας 6-11 ετών
"	https://www.protothema.gr/koronoios-live/article/1242908/i-elvetia-enekrine-to-emvolio-tis-moderna-gia-paidia-ilikias-6-11-eton/	2022-05-13T12:30:00+03:00
203	"
Οι ασθενείς με κορωνοϊό που είχαν νοσηλευθεί με σοβαρή φλεγμονή κινδυνεύουν να πεθάνουν μέσα στον επόμενο χρόνο
"	https://www.protothema.gr/koronoios-live/article/1242793/koronoios-oi-astheneis-pou-eihan-nosileuthei-me-sovari-flegmoni-kinduneuoun-na-pethanoun-mesa-ston-epomeno-hrono/	2022-05-13T09:12:01+03:00
204	"
Πανικός στο Πεκίνο μετά τις φήμες για lockdown – Στα σούπερ μάρκετ σπεύδουν οι κάτοικοι
"	https://www.protothema.gr/koronoios-live/article/1242571/koronoios-panikos-sto-pekino-meta-tis-fimes-gia-lockdown-sta-souper-market-speudoun-oi-katoikoi/	2022-05-12T18:13:46+03:00
205	"
Στα 4.782 τα νέα κρούσματα στην Ελλάδα το τελευταίο 24ωρο - 18 νεκροί και 180 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1242579/koronoios-sta-4782-ta-nea-krousmata-stin-ellada-to-teleutaio-24oro-18-nekroi-kai-180-diasolinomenoi/	2022-05-12T16:49:00+03:00
206	"
Πάνω από 2 εκατομμύρια θάνατοι στην Ευρώπη λόγω κορωνοϊού, σύμφωνα με τον ΠΟΥ
"	https://www.protothema.gr/koronoios-live/article/1242540/koronoios-xeperase-ta-2-ekatommuria-o-arithmos-ton-thanaton-stin-europi-anakoinose-o-pou/	2022-05-12T15:16:00+03:00
207	"
Μετά τα 36 νέα κρούσματα, το Πεκίνο περιορίζει σημαντικά τα «μη απαραίτητα ταξίδια» εκτός Κίνας
"	https://www.protothema.gr/koronoios-live/article/1242518/koronoios-kina-meta-ta-36-nea-krousmata-periorizei-simadika-ta-mi-aparaitita-taxidia/	2022-05-12T14:10:00+03:00
208	"
Εντολή για αυστηρό lockdown στη Βόρεια Κορέα έδωσε ο Κιμ Γιονγκ Ουν μετά το ξέσπασμα της πανδημίας
"	https://www.protothema.gr/koronoios-live/article/1242485/voreia-korea-edoli-gia-austiro-lockdown-edose-o-kim-giong-oun-meta-to-xespasma-tis-pandimias/	2022-05-12T12:55:00+03:00
209	"
Οι μισοί άνθρωποι που νοσηλεύθηκαν με κορωνοϊό, έχουν τουλάχιστον ένα σύμπτωμα μετά από δύο χρόνια
"	https://www.protothema.gr/koronoios-live/article/1242340/koronoios-oi-misoi-anthropoi-pou-nosileuthikan-ehoun-toulahiston-ena-subtoma-meta-apo-duo-hronia/	2022-05-12T08:19:38+03:00
210	"
Στα 4.761 τα νέα κρούσματα κορωνοϊού - 26 θάνατοι και 185 οι διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1242121/koronoios-sta-4761-ta-nea-krousmata-26-thanatoi-kai-185-oi-diasolinomenoi/	2022-05-11T16:21:00+03:00
211	"
Πτώση 34% στο ιικό φορτίο της Αττικής - Εκρηκτική άνοδος σε Άγιο Νικόλαο και Ηράκλειο
"	https://www.protothema.gr/koronoios-live/article/1241687/koronoios-ptosi-34-sto-iiko-fortio-tis-attikis-ekriktiki-anodos-se-agio-nikolao-kai-irakleio/	2022-05-10T16:49:29+03:00
212	"
Μειωμένος κατά 15% ο κίνδυνος θνησιγένειας στις εγκύους που έχουν κάνει εμβόλια για τον κορωνοϊό
"	https://www.protothema.gr/koronoios-live/article/1241569/koronoios-meiomenos-kata-15-o-kindunos-thnisigeneias-stis-eguous-pou-ehoun-kanei-emvolia/	2022-05-10T12:31:58+03:00
213	"
Έρευνα επιβεβαιώνει ότι η τέταρτη δόση βελτιώνει την ανοσιακή προστασία σε σχέση με την τρίτη
"	https://www.protothema.gr/koronoios-live/article/1241491/ereuna-emvolia-i-tetarti-dosi-veltionei-tin-anosiaki-prostasia-se-shesi-me-tin-triti/	2022-05-10T10:05:00+03:00
214	"
Στην Ουάσιγκτον, καμπάνες ηχούν πένθιμα 1.000 φορές για τους 1 εκατομμύριο νεκρούς της πανδημίας - Δείτε βίντεο
"	https://www.protothema.gr/koronoios-live/article/1241407/ipa-stin-ouasington-kabanes-ihoun-penthima-1000-fores-gia-tous-1-ekatommurio-nekrous-tis-pandimias/	2022-05-10T03:59:32+03:00
215	"
Για πρώτη φορά ύστερα από μήνες οι διασωληνωμένοι με κορωνοϊό έπεσαν κάτω από τους 200
"	https://www.protothema.gr/koronoios-live/article/1241283/koronoios-gia-proti-fora-ustera-apo-mines-oi-diasolinomenoi-epesan-kato-apo-tous-200/	2022-05-09T18:24:00+03:00
216	"
«Καλοκαίρι χωρίς περιορισμούς» αν το επιστρέψουν οι συνθήκες, προαναγγέλλει ο Ιταλός υφυπουργός Υγείας
"	https://www.protothema.gr/koronoios-live/article/1241254/koronoios-italia-kalokairi-horis-periorismous-an-to-epistrepsoun-oi-sunthikes-proanaggellei-o-ufupourgos-ugeias/	2022-05-09T17:14:48+03:00
217	"
BioNTech: «Χρυσές δουλειές» λόγω Όμικρον, κλινικές δοκιμές σε mRNA θεραπείες για καρκίνους
"	https://www.protothema.gr/koronoios-live/article/1241213/biontech-hruses-douleies-logo-omikron-klinikes-dokimes-se-mrna-therapeies-gia-karkinous/	2022-05-09T15:46:45+03:00
218	"
Κορωνοϊός: 2.819 κρούσματα, 22 θάνατοι και 198 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1241210/koronoios-2819-krousmata-22-thanatoi-kai-198-diasolinomenoi/	2022-05-09T15:33:00+03:00
219	"
Τι ξέρουμε για τις νέες υποπαραλλαγές της Omicron που μπορεί να φέρουν νέο κύμα μολύνσεων κορωνοϊού
"	https://www.protothema.gr/koronoios-live/article/1241049/koronoios-ti-xeroume-gia-tis-nees-upoparallages-tis-omicron-pou-borei-na-feroun-neo-kuma-molunseon/	2022-05-09T09:31:32+03:00
220	"
Σε σταθερό επίπεδο το ιικό φορτίο των λυμάτων στη Θεσσαλονίκη
"	https://www.protothema.gr/koronoios-live/article/1240671/koronoios-thessaloniki-se-stathero-epipedo-to-iiko-fortio-ton-lumaton/	2022-05-07T17:12:32+03:00
221	"
Αυξημένη μεταδοτικότητα του κορωνοϊού από Οκτώβριο-Νοέμβριο «βλέπει» ο Μαγιορκίνης
"	https://www.protothema.gr/koronoios-live/article/1240601/koronoios-magiorkinis-vlepei-auximeni-metadotikotita-tou-iou-apo-oktovrio-noemvrio/	2022-05-07T12:57:45+03:00
222	"
Η παχυσαρκία μπορεί να επηρεάζει την αποτελεσματικότητα των εμβολίων COVID-19
"	https://www.protothema.gr/koronoios-live/article/1240557/i-pahusarkia-borei-na-epireazei-tin-apotelesmatikotita-ton-emvolion-covid-19/	2022-05-07T10:21:00+03:00
223	"
Μαγιορκίνης: Τον Ιούνιο πιθανόν να πέσουν οι μάσκες
"	https://www.protothema.gr/koronoios-live/article/1240242/magiorkinis-ton-iounio-pithanon-na-pesoun-oi-maskes/	2022-05-06T11:34:00+03:00
224	"
Δύο στα τρία παιδιά έως τεσσάρων ετών στις ΗΠΑ έχουν μολυνθεί από κορωνοϊό λόγω της Όμικρον
"	https://www.protothema.gr/koronoios-live/article/1240162/koronoios-duo-sta-tria-paidia-eos-tessaron-eton-stis-ipa-ehoun-molunthei-logo-tis-omikron/	2022-05-06T08:30:14+03:00
225	"
Ο ΕΜΑ θα εγκρίνει εμβόλια για τις παραλλαγές της Covid έως το φθινόπωρο
"	https://www.protothema.gr/koronoios-live/article/1240043/o-ema-tha-egrinei-emvolia-gia-tis-parallages-tis-covid-eos-to-fthinoporo/	2022-05-05T19:53:00+03:00
226	"
Αίτημα της Moderna στον ΕΜΑ για τη χορήγηση του εμβολίου σε παιδιά από έξι μηνών
"	https://www.protothema.gr/koronoios-live/article/1240004/aitima-tis-moderna-ston-ema-gia-ti-horigisi-tou-emvoliou-se-paidia-apo-exi-minon/	2022-05-05T18:28:49+03:00
227	"
Στα 5.191 τα νέα κρούσματα, 30 θάνατοι και 224 διασωληνωμένοι σήμερα
"	https://www.protothema.gr/koronoios-live/article/1239922/koronoios-5191-krousmata-30-thanatoi-kai-224-diasolinomenoi-simera/	2022-05-05T15:31:00+03:00
228	"
Η Omicron είναι ενδογενώς εξίσου σοβαρή με προηγούμενες παραλλαγές, υποστηρίζουν ερευνητές
"	https://www.protothema.gr/koronoios-live/article/1239835/i-omicron-einai-endogenos-exisou-sovari-me-proigoumenes-parallages-tou-koronoiou-upostirizoun-ereunites/	2022-05-05T11:52:00+03:00
229	"
Έπεσαν κάτω από τους μισούς οι ασθενείς που νοσηλεύονται με κορωνοϊό
"	https://www.protothema.gr/koronoios-live/article/1239723/koronoios-adeiazoun-oi-klines-covid-upohoroun-sunehos-oi-eisagoges-asthenon/	2022-05-05T06:40:00+03:00
230	"
ΠΟΥ: Δύο νέες υποπαραλλαγές της Όμικρον πίσω από την έκρηξη κρουσμάτων στη Νότια Αφρική
"	https://www.protothema.gr/koronoios-live/article/1239676/pou-duo-nees-upoparallages-tis-omikron-piso-apo-tin-ekrixi-krousmaton-sti-notia-afriki/	2022-05-04T22:18:00+03:00
231	"
Αυξήθηκαν 17,2% τα κρούσματα κορωνοϊού σε Κεντρική και Βόρεια Αμερική την τελευταία εβδομάδα
"	https://www.protothema.gr/koronoios-live/article/1239617/koronoios-auxithikan-172-ta-krousmata-se-kedriki-kai-voreia-ameriki-tin-teleutaia-evdomada/	2022-05-04T18:59:00+03:00
232	"
Συμφωνία της Ελλάδας για κατ' αρχήν προμήθεια 2.000 συσκευασιών του κοκτέιλ αντισωμάτων της AstraZeneca
"	https://www.protothema.gr/koronoios-live/article/1239611/koronoios-upourgeio-ugeias-sumfonia-gia-kat-arhin-promitheia-2000-suskeuasion-tou-kokteil-adisomaton-tis-astrazeneca/	2022-05-04T18:39:00+03:00
233	"
Τι προβλέπει η νέα ΚΥΑ για τα rapid test των ανεμβολίαστων στον ιδιωτικό τομέα
"	https://www.protothema.gr/koronoios-live/article/1239591/koronoios-ti-provlepei-i-nea-kua-gia-ta-rapid-test-ton-anemvoliaston-ston-idiotiko-tomea/	2022-05-04T18:01:00+03:00
234	"
Το 12% στο σύνολο των κρουσμάτων covid-19 την τελευταία εβδομάδα είναι ηλικίας 4-18 ετών	
"	https://www.protothema.gr/koronoios-live/article/1239536/to-12-sto-sunolo-ton-krousmaton-covid-19-tin-teleutaia-evdomada-einai-ilikias-4-18-eton/	2022-05-04T15:57:00+03:00
235	"
 Η τρίτη δόση εμβολίου μετά από μόλυνση με κορωνοϊό αυξάνει ελάχιστα την προστασία έναντι της Omicron
"	https://www.protothema.gr/koronoios-live/article/1239376/koronoios-i-triti-dosi-emvoliou-meta-apo-molunsi-auxanei-elahista-tin-prostasia-enadi-tis-omicron/	2022-05-04T09:53:00+03:00
236	"
 Η νόσηση με κορωνοϊό μπορεί να επιδεινώσει το παιδικό άσθμα
"	https://www.protothema.gr/koronoios-live/article/1239339/koronoios-i-nosisi-borei-na-epideinosei-to-paidiko-asthma-sumfona-me-amerikaniki-meleti/	2022-05-04T08:50:00+03:00
237	"
Σε σοβαρή κατάσταση με κορωνοϊό 20χρονη με αναπηρία στο νοσοκομείο Βόλου
"	https://www.protothema.gr/koronoios-live/article/1239326/koronoios-se-sovari-katastasi-20hroni-me-anapiria-sto-nosokomeio-volou/	2022-05-04T07:58:00+03:00
238	"
Έρευνα του Cambridge: Ο κορωνοϊός γερνά τον εγκέφαλο όσων νόσησαν βαριά μέχρι και 20 χρόνια
"	https://www.protothema.gr/koronoios-live/article/1239248/ereuna-tou-cambridge-o-koronoios-gerna-ton-egefalo-oson-nosisan-varia-mehri-kai-20-hronia/	2022-05-03T21:35:00+03:00
239	"
Εκτός εαυτού ο Νίκος Ευαγγελάτος στον αέρα της εμπομπής του για την κακοποίηση της γάτας: «Οι μάγκες της φακής»
"	https://www.protothema.gr/koronoios-live/article/1239177/kakopoiisi-gatas-stin-aidipso-ektos-eautou-o-nikos-euaggelatos-ston-aera-tis-ebobis-oi-mages-tis-fakis/	2022-05-03T18:48:00+03:00
